,0
2998,8
2999,8
3000,2
3001,3
3002,4
3003,2
3004,7
3005,2
3006,0
3007,7
3008,6
3009,8
3010,9
3011,9
3012,0
3013,5
3014,9
3015,2
3016,3
3017,1
3018,9
3019,2
3020,9
3021,2
3022,0
3023,6
3024,9
3025,3
3026,7
3027,9
3028,7
3029,5
3030,2
3031,5
3032,8
3033,2
3034,1
3035,1
3036,2
3037,1
3038,4
3039,7
3040,4
3041,8
3042,7
3043,4
3044,9
3045,4
3046,0
3047,3
3048,9
3049,0
3050,2
3051,6
3052,1
3053,0
3054,8
3055,5
3056,5
3057,2
3058,2
3059,2
3060,1
3061,3
3062,5
3063,8
3064,3
3065,3
3066,6
3067,7
3068,3
3069,6
3070,4
3071,3
3072,8
3073,6
3074,2
3075,7
3076,9
3077,8
3078,2
3079,7
3080,3
3081,9
3082,7
3083,8
3084,1
3085,9
3086,8
3087,3
3088,8
3089,4
3090,2
3091,2
3092,6
3093,2
3094,8
3095,2
3096,1
3097,7
3098,8
3099,4
3100,6
3101,6
3102,9
3103,3
3104,4
3105,1
3106,0
3107,4
3108,3
3109,8
3110,2
3111,5
3112,0
3113,6
3114,1
3115,1
3116,9
3117,2
3118,7
3119,1
3120,5
3121,7
3122,3
3123,9
3124,9
3125,1
3126,3
3127,3
3128,7
3129,7
3130,2
3131,1
3132,8
3133,3
3134,8
3135,3
3136,9
3137,4
3138,2
3139,1
3140,4
3141,6
3142,7
3143,4
3144,6
3145,2
3146,6
3147,4
3148,1
3149,9
3150,7
3151,1
3152,6
3153,6
3154,3
3155,8
3156,4
3157,5
3158,0
3159,7
3160,3
3161,9
3162,8
3163,4
3164,6
3165,9
3166,0
3167,2
3168,9
3169,8
3170,1
3171,7
3172,2
3173,5
3174,3
3175,3
3176,7
3177,9
3178,3
3179,4
3180,5
3181,9
3182,9
3183,2
3184,8
3185,8
3186,6
3187,1
3188,1
3189,8
3190,3
3191,2
3192,9
3193,6
3194,8
3195,8
3196,5
3197,1
3198,8
3199,1
3200,8
3201,0
3202,6
3203,0
3204,3
3205,4
3206,3
3207,3
3208,6
3209,9
3210,3
3211,2
3212,0
3213,8
3214,3
3215,0
3216,1
3217,9
3218,6
3219,0
3220,8
3221,5
3222,1
3223,5
3224,7
3225,1
3226,3
3227,5
3228,5
3229,8
3230,0
3231,6
3232,2
3233,9
3234,6
3235,8
3236,2
3237,0
3238,7
3239,1
3240,2
3241,3
3242,1
3243,2
3244,4
3245,3
3246,8
3247,7
3248,3
3249,5
3250,0
3251,9
3252,4
3253,7
3254,2
3255,2
3256,9
3257,5
3258,9
3259,6
3260,8
3261,2
3262,2
3263,2
3264,1
3265,1
3266,2
3267,2
3268,8
3269,8
3270,5
3271,3
3272,9
3273,9
3274,0
3275,3
3276,1
3277,5
3278,3
3279,3
3280,0
3281,3
3282,8
3283,4
3284,5
3285,6
3286,0
3287,7
3288,7
3289,7
3290,6
3291,1
3292,5
3293,1
3294,2
3295,1
3296,4
3297,0
3298,4
3299,7
3300,0
3301,3
3302,7
3303,9
3304,8
3305,9
3306,6
3307,3
3308,1
3309,8
3310,8
3311,1
3312,5
3313,1
3314,0
3315,6
3316,6
3317,2
3318,5
3319,6
3320,1
3321,7
3322,1
3323,7
3324,0
3325,3
3326,3
3327,7
3328,9
3329,2
3330,0
3331,5
3332,8
3333,0
3334,1
3335,1
3336,1
3337,7
3338,7
3339,3
3340,3
3341,2
3342,4
3343,6
3344,9
3345,6
3346,5
3347,5
3348,1
3349,3
3350,5
3351,6
3352,7
3353,2
3354,1
3355,7
3356,5
3357,7
3358,4
3359,6
3360,7
3361,8
3362,1
3363,6
3364,3
3365,1
3366,5
3367,5
3368,9
3369,9
3370,9
3371,4
3372,6
3373,6
3374,1
3375,7
3376,8
3377,4
3378,4
3379,1
3380,3
3381,2
3382,9
3383,6
3384,8
3385,5
3386,9
3387,0
3388,2
3389,2
3390,7
3391,1
3392,3
3393,0
3394,6
3395,2
3396,6
3397,7
3398,9
3399,9
3400,3
3401,3
3402,4
3403,2
3404,1
3405,6
3406,5
3407,4
3408,0
3409,2
3410,4
3411,6
3412,2
3413,5
3414,6
3415,7
3416,3
3417,1
3418,4
3419,9
3420,5
3421,9
3422,4
3423,1
3424,5
3425,8
3426,1
3427,3
3428,5
3429,2
3430,7
3431,5
3432,2
3433,7
3434,1
3435,3
3436,4
3437,6
3438,8
3439,4
3440,4
3441,0
3442,4
3443,6
3444,4
3445,0
3446,8
3447,5
3448,9
3449,0
3450,3
3451,3
3452,3
3453,6
3454,8
3455,9
3456,0
3457,5
3458,9
3459,7
3460,6
3461,7
3462,2
3463,7
3464,7
3465,7
3466,5
3467,4
3468,5
3469,9
3470,6
3471,0
3472,2
3473,1
3474,5
3475,7
3476,9
3477,9
3478,0
3479,2
3480,0
3481,0
3482,4
3483,3
3484,6
3485,0
3486,2
3487,3
3488,2
3489,9
3490,1
3491,9
3492,2
3493,5
3494,4
3495,0
3496,9
3497,2
3498,4
3499,3
3500,1
3501,0
3502,2
3503,7
3504,6
3505,2
3506,3
3507,3
3508,7
3509,5
3510,3
3511,4
3512,0
3513,8
3514,4
3515,8
3516,7
3517,3
3518,1
3519,3
3520,5
3521,7
3522,3
3523,3
3524,3
3525,5
3526,7
3527,1
3528,7
3529,7
3530,5
3531,1
3532,5
3533,2
3534,5
3535,9
3536,8
3537,1
3538,8
3539,6
3540,7
3541,7
3542,2
3543,8
3544,3
3545,1
3546,7
3547,5
3548,4
3549,2
3550,6
3551,7
3552,3
3553,5
3554,4
3555,0
3556,7
3557,2
3558,4
3559,8
3560,2
3561,5
3562,1
3563,9
3564,8
3565,5
3566,1
3567,6
3568,3
3569,4
3570,9
3571,2
3572,6
3573,8
3574,4
3575,7
3576,1
3577,4
3578,4
3579,7
3580,6
3581,9
3582,4
3583,4
3584,2
3585,6
3586,3
3587,2
3588,7
3589,7
3590,2
3591,7
3592,1
3593,1
3594,7
3595,4
3596,0
3597,6
3598,2
3599,3
3600,9
3601,9
3602,9
3603,2
3604,7
3605,1
3606,6
3607,4
3608,1
3609,6
3610,7
3611,4
3612,6
3613,8
3614,7
3615,5
3616,4
3617,9
3618,2
3619,1
3620,2
3621,6
3622,6
3623,2
3624,7
3625,9
3626,3
3627,3
3628,7
3629,4
3630,8
3631,5
3632,7
3633,4
3634,5
3635,6
3636,8
3637,1
3638,3
3639,5
3640,6
3641,6
3642,2
3643,8
3644,2
3645,6
3646,8
3647,5
3648,3
3649,0
3650,0
3651,9
3652,8
3653,0
3654,1
3655,2
3656,9
3657,5
3658,3
3659,0
3660,9
3661,2
3662,7
3663,6
3664,1
3665,9
3666,7
3667,5
3668,8
3669,2
3670,0
3671,6
3672,3
3673,5
3674,3
3675,7
3676,0
3677,0
3678,4
3679,1
3680,6
3681,3
3682,1
3683,1
3684,5
3685,8
3686,4
3687,0
3688,3
3689,3
3690,1
3691,2
3692,8
3693,2
3694,7
3695,8
3696,9
3697,9
3698,7
3699,9
3700,1
3701,8
3702,8
3703,4
3704,4
3705,8
3706,7
3707,8
3708,5
3709,5
3710,2
3711,4
3712,8
3713,0
3714,3
3715,6
3716,5
3717,2
3718,4
3719,6
3720,2
3721,1
3722,1
3723,0
3724,7
3725,1
3726,5
3727,9
3728,3
3729,0
3730,5
3731,6
3732,7
3733,6
3734,1
3735,5
3736,2
3737,1
3738,3
3739,3
3740,7
3741,0
3742,8
3743,2
3744,4
3745,2
3746,5
3747,0
3748,3
3749,5
3750,9
3751,1
3752,3
3753,9
3754,5
3755,8
3756,0
3757,3
3758,6
3759,9
3760,0
3761,4
3762,9
3763,9
3764,1
3765,6
3766,2
3767,8
3768,1
3769,1
3770,4
3771,3
3772,8
3773,0
3774,2
3775,4
3776,6
3777,8
3778,5
3779,8
3780,5
3781,5
3782,6
3783,8
3784,4
3785,1
3786,2
3787,0
3788,3
3789,9
3790,6
3791,7
3792,8
3793,8
3794,9
3795,7
3796,8
3797,9
3798,6
3799,1
3800,3
3801,3
3802,4
3803,8
3804,3
3805,0
3806,1
3807,9
3808,1
3809,3
3810,0
3811,3
3812,6
3813,5
3814,4
3815,2
3816,7
3817,8
3818,3
3819,1
3820,9
3821,7
3822,8
3823,2
3824,1
3825,5
3826,0
3827,4
3828,0
3829,3
3830,5
3831,2
3832,9
3833,8
3834,1
3835,9
3836,2
3837,5
3838,2
3839,0
3840,4
3841,8
3842,3
3843,9
3844,0
3845,0
3846,6
3847,5
3848,7
3849,2
3850,7
3851,3
3852,3
3853,7
3854,9
3855,8
3856,3
3857,8
3858,8
3859,4
3860,6
3861,1
3862,8
3863,7
3864,2
3865,9
3866,6
3867,6
3868,4
3869,3
3870,8
3871,1
3872,4
3873,2
3874,4
3875,7
3876,5
3877,4
3878,9
3879,9
3880,2
3881,4
3882,5
3883,9
3884,4
3885,7
3886,1
3887,6
3888,6
3889,6
3890,2
3891,8
3892,4
3893,1
3894,5
3895,3
3896,3
3897,8
3898,3
3899,1
3900,2
3901,5
3902,3
3903,3
3904,6
3905,1
3906,7
3907,9
3908,7
3909,5
3910,0
3911,2
3912,5
3913,7
3914,8
3915,4
3916,7
3917,3
3918,7
3919,6
3920,6
3921,8
3922,3
3923,1
3924,4
3925,2
3926,2
3927,4
3928,9
3929,5
3930,1
3931,6
3932,6
3933,6
3934,7
3935,3
3936,8
3937,9
3938,0
3939,3
3940,4
3941,5
3942,0
3943,1
3944,6
3945,2
3946,1
3947,0
3948,9
3949,3
3950,8
3951,5
3952,5
3953,8
3954,8
3955,7
3956,0
3957,5
3958,7
3959,9
3960,5
3961,5
3962,6
3963,2
3964,2
3965,5
3966,2
3967,8
3968,5
3969,2
3970,9
3971,4
3972,3
3973,3
3974,8
3975,4
3976,4
3977,6
3978,6
3979,0
3980,4
3981,2
3982,5
3983,5
3984,1
3985,3
3986,9
3987,6
3988,2
3989,4
3990,5
3991,8
3992,1
3993,2
3994,7
3995,3
3996,6
3997,4
3998,2
3999,2
