,0
2998,4
2999,3
3000,8
3001,1
3002,7
3003,6
3004,5
3005,4
3006,5
3007,0
3008,2
3009,2
3010,1
3011,5
3012,7
3013,2
3014,4
3015,6
3016,4
3017,4
3018,9
3019,2
3020,2
3021,7
3022,6
3023,1
3024,7
3025,1
3026,2
3027,3
3028,9
3029,7
3030,5
3031,1
3032,7
3033,4
3034,2
3035,2
3036,5
3037,7
3038,3
3039,5
3040,4
3041,6
3042,2
3043,8
3044,7
3045,2
3046,8
3047,9
3048,9
3049,2
3050,9
3051,2
3052,4
3053,4
3054,1
3055,6
3056,0
3057,6
3058,8
3059,6
3060,5
3061,6
3062,9
3063,2
3064,1
3065,2
3066,2
3067,5
3068,0
3069,9
3070,4
3071,1
3072,9
3073,4
3074,3
3075,6
3076,5
3077,6
3078,5
3079,7
3080,0
3081,3
3082,0
3083,0
3084,2
3085,7
3086,0
3087,7
3088,8
3089,7
3090,2
3091,9
3092,5
3093,8
3094,0
3095,7
3096,2
3097,7
3098,6
3099,2
3100,0
3101,9
3102,7
3103,3
3104,5
3105,0
3106,3
3107,9
3108,0
3109,4
3110,6
3111,9
3112,1
3113,9
3114,1
3115,0
3116,0
3117,8
3118,8
3119,9
3120,8
3121,3
3122,9
3123,9
3124,7
3125,8
3126,2
3127,5
3128,4
3129,2
3130,5
3131,5
3132,3
3133,1
3134,1
3135,9
3136,2
3137,7
3138,9
3139,5
3140,7
3141,6
3142,1
3143,2
3144,2
3145,9
3146,1
3147,4
3148,5
3149,5
3150,4
3151,4
3152,8
3153,9
3154,7
3155,1
3156,2
3157,0
3158,7
3159,6
3160,7
3161,6
3162,7
3163,1
3164,5
3165,2
3166,9
3167,2
3168,9
3169,6
3170,6
3171,6
3172,2
3173,1
3174,4
3175,5
3176,7
3177,4
3178,8
3179,1
3180,0
3181,5
3182,1
3183,5
3184,7
3185,4
3186,6
3187,2
3188,3
3189,5
3190,2
3191,5
3192,9
3193,1
3194,9
3195,3
3196,8
3197,0
3198,1
3199,6
3200,5
3201,9
3202,7
3203,7
3204,0
3205,9
3206,6
3207,3
3208,0
3209,9
3210,3
3211,1
3212,2
3213,8
3214,1
3215,3
3216,5
3217,9
3218,9
3219,8
3220,7
3221,1
3222,4
3223,9
3224,3
3225,5
3226,7
3227,1
3228,4
3229,4
3230,7
3231,4
3232,3
3233,3
3234,1
3235,9
3236,1
3237,3
3238,7
3239,3
3240,1
3241,4
3242,7
3243,2
3244,5
3245,6
3246,5
3247,6
3248,1
3249,8
3250,9
3251,4
3252,7
3253,1
3254,1
3255,8
3256,9
3257,6
3258,4
3259,6
3260,6
3261,0
3262,6
3263,2
3264,3
3265,3
3266,4
3267,3
3268,5
3269,6
3270,8
3271,2
3272,4
3273,3
3274,2
3275,0
3276,1
3277,4
3278,9
3279,3
3280,4
3281,2
3282,3
3283,0
3284,8
3285,5
3286,8
3287,1
3288,7
3289,8
3290,0
3291,9
3292,7
3293,7
3294,7
3295,1
3296,0
3297,4
3298,0
3299,4
3300,1
3301,6
3302,2
3303,4
3304,4
3305,6
3306,0
3307,7
3308,2
3309,2
3310,3
3311,9
3312,1
3313,1
3314,2
3315,2
3316,9
3317,3
3318,8
3319,0
3320,5
3321,2
3322,6
3323,2
3324,1
3325,1
3326,8
3327,7
3328,8
3329,2
3330,3
3331,8
3332,7
3333,1
3334,6
3335,3
3336,7
3337,0
3338,5
3339,0
3340,6
3341,3
3342,4
3343,2
3344,2
3345,1
3346,7
3347,8
3348,4
3349,8
3350,9
3351,8
3352,8
3353,0
3354,2
3355,3
3356,4
3357,1
3358,3
3359,6
3360,3
3361,8
3362,7
3363,9
3364,2
3365,6
3366,3
3367,6
3368,9
3369,2
3370,2
3371,5
3372,7
3373,8
3374,7
3375,2
3376,3
3377,6
3378,9
3379,1
3380,9
3381,6
3382,4
3383,5
3384,6
3385,6
3386,0
3387,7
3388,3
3389,9
3390,4
3391,1
3392,6
3393,9
3394,1
3395,6
3396,9
3397,3
3398,5
3399,2
3400,2
3401,7
3402,9
3403,7
3404,2
3405,9
3406,0
3407,5
3408,8
3409,2
3410,1
3411,9
3412,1
3413,2
3414,5
3415,0
3416,9
3417,0
3418,5
3419,6
3420,8
3421,9
3422,5
3423,8
3424,5
3425,1
3426,9
3427,4
3428,1
3429,6
3430,4
3431,4
3432,6
3433,3
3434,7
3435,3
3436,8
3437,2
3438,4
3439,5
3440,1
3441,6
3442,4
3443,7
3444,1
3445,2
3446,3
3447,2
3448,3
3449,5
3450,2
3451,5
3452,3
3453,2
3454,1
3455,5
3456,8
3457,0
3458,4
3459,9
3460,3
3461,4
3462,6
3463,2
3464,8
3465,9
3466,9
3467,5
3468,8
3469,0
3470,3
3471,0
3472,0
3473,6
3474,6
3475,2
3476,6
3477,2
3478,0
3479,7
3480,1
3481,2
3482,8
3483,2
3484,9
3485,1
3486,6
3487,4
3488,3
3489,9
3490,0
3491,9
3492,5
3493,4
3494,3
3495,1
3496,0
3497,2
3498,5
3499,6
3500,2
3501,4
3502,4
3503,3
3504,4
3505,4
3506,7
3507,6
3508,6
3509,8
3510,4
3511,8
3512,3
3513,3
3514,8
3515,4
3516,1
3517,8
3518,2
3519,5
3520,5
3521,2
3522,4
3523,0
3524,0
3525,4
3526,1
3527,5
3528,7
3529,7
3530,8
3531,3
3532,6
3533,2
3534,6
3535,5
3536,1
3537,7
3538,3
3539,1
3540,7
3541,7
3542,4
3543,8
3544,7
3545,3
3546,3
3547,3
3548,1
3549,6
3550,1
3551,5
3552,5
3553,9
3554,3
3555,0
3556,5
3557,2
3558,0
3559,8
3560,0
3561,0
3562,2
3563,5
3564,5
3565,8
3566,5
3567,4
3568,7
3569,5
3570,4
3571,1
3572,5
3573,3
3574,7
3575,7
3576,7
3577,3
3578,1
3579,4
3580,3
3581,8
3582,4
3583,0
3584,7
3585,0
3586,0
3587,0
3588,9
3589,8
3590,1
3591,5
3592,8
3593,3
3594,6
3595,8
3596,7
3597,4
3598,1
3599,4
3600,4
3601,0
3602,2
3603,0
3604,4
3605,5
3606,5
3607,8
3608,8
3609,8
3610,9
3611,6
3612,6
3613,5
3614,1
3615,5
3616,7
3617,3
3618,5
3619,2
3620,3
3621,2
3622,3
3623,8
3624,6
3625,4
3626,8
3627,0
3628,1
3629,2
3630,7
3631,5
3632,5
3633,0
3634,4
3635,6
3636,6
3637,8
3638,4
3639,4
3640,6
3641,5
3642,5
3643,5
3644,9
3645,4
3646,6
3647,1
3648,8
3649,0
3650,2
3651,7
3652,5
3653,2
3654,3
3655,3
3656,2
3657,8
3658,1
3659,3
3660,6
3661,3
3662,4
3663,6
3664,4
3665,6
3666,3
3667,0
3668,0
3669,5
3670,5
3671,0
3672,7
3673,9
3674,1
3675,3
3676,1
3677,4
3678,8
3679,7
3680,5
3681,8
3682,0
3683,0
3684,0
3685,0
3686,6
3687,9
3688,7
3689,8
3690,4
3691,9
3692,5
3693,7
3694,4
3695,0
3696,7
3697,6
3698,8
3699,1
3700,4
3701,1
3702,3
3703,0
3704,8
3705,7
3706,8
3707,1
3708,3
3709,4
3710,1
3711,5
3712,2
3713,3
3714,0
3715,7
3716,1
3717,0
3718,3
3719,8
3720,5
3721,0
3722,3
3723,1
3724,5
3725,4
3726,5
3727,3
3728,8
3729,6
3730,6
3731,6
3732,1
3733,4
3734,7
3735,3
3736,7
3737,8
3738,6
3739,0
3740,5
3741,6
3742,6
3743,9
3744,5
3745,5
3746,2
3747,2
3748,6
3749,1
3750,5
3751,6
3752,0
3753,3
3754,2
3755,6
3756,6
3757,1
3758,5
3759,9
3760,5
3761,4
3762,6
3763,1
3764,1
3765,7
3766,2
3767,0
3768,5
3769,8
3770,1
3771,0
3772,4
3773,8
3774,6
3775,1
3776,9
3777,5
3778,1
3779,7
3780,6
3781,6
3782,7
3783,6
3784,7
3785,3
3786,8
3787,1
3788,1
3789,6
3790,4
3791,8
3792,1
3793,4
3794,4
3795,1
3796,4
3797,1
3798,1
3799,7
3800,9
3801,6
3802,3
3803,8
3804,6
3805,5
3806,6
3807,2
3808,5
3809,9
3810,4
3811,3
3812,1
3813,6
3814,6
3815,3
3816,0
3817,7
3818,4
3819,4
3820,6
3821,1
3822,1
3823,5
3824,5
3825,8
3826,1
3827,6
3828,9
3829,2
3830,7
3831,7
3832,5
3833,1
3834,9
3835,3
3836,9
3837,3
3838,9
3839,4
3840,9
3841,8
3842,2
3843,7
3844,1
3845,8
3846,6
3847,9
3848,5
3849,3
3850,6
3851,8
3852,8
3853,8
3854,9
3855,2
3856,8
3857,3
3858,4
3859,0
3860,8
3861,4
3862,6
3863,5
3864,0
3865,6
3866,7
3867,8
3868,9
3869,7
3870,4
3871,2
3872,7
3873,2
3874,8
3875,0
3876,0
3877,4
3878,2
3879,9
3880,0
3881,1
3882,7
3883,9
3884,7
3885,1
3886,7
3887,0
3888,7
3889,0
3890,3
3891,1
3892,2
3893,8
3894,1
3895,4
3896,4
3897,0
3898,7
3899,0
3900,9
3901,8
3902,1
3903,8
3904,8
3905,1
3906,2
3907,5
3908,5
3909,1
3910,0
3911,8
3912,8
3913,0
3914,3
3915,7
3916,0
3917,5
3918,3
3919,7
3920,7
3921,0
3922,5
3923,5
3924,2
3925,5
3926,2
3927,2
3928,7
3929,2
3930,7
3931,5
3932,6
3933,7
3934,6
3935,2
3936,4
3937,0
3938,1
3939,8
3940,0
3941,6
3942,9
3943,9
3944,6
3945,6
3946,2
3947,4
3948,4
3949,0
3950,1
3951,7
3952,9
3953,8
3954,2
3955,3
3956,3
3957,1
3958,4
3959,5
3960,2
3961,2
3962,7
3963,4
3964,1
3965,7
3966,9
3967,8
3968,9
3969,6
3970,8
3971,7
3972,8
3973,7
3974,0
3975,4
3976,4
3977,5
3978,5
3979,5
3980,0
3981,3
3982,6
3983,9
3984,4
3985,1
3986,0
3987,1
3988,2
3989,3
3990,1
3991,6
3992,0
3993,1
3994,2
3995,4
3996,3
3997,3
3998,2
3999,0
