,0
2998,0
2999,5
3000,4
3001,6
3002,7
3003,4
3004,6
3005,9
3006,5
3007,4
3008,7
3009,8
3010,8
3011,0
3012,5
3013,2
3014,4
3015,6
3016,0
3017,6
3018,6
3019,5
3020,0
3021,5
3022,1
3023,5
3024,7
3025,7
3026,3
3027,7
3028,0
3029,3
3030,0
3031,3
3032,5
3033,3
3034,8
3035,7
3036,6
3037,0
3038,9
3039,3
3040,5
3041,0
3042,2
3043,7
3044,6
3045,6
3046,4
3047,7
3048,8
3049,7
3050,1
3051,1
3052,2
3053,9
3054,6
3055,1
3056,0
3057,2
3058,2
3059,8
3060,1
3061,3
3062,5
3063,2
3064,5
3065,9
3066,8
3067,8
3068,6
3069,6
3070,5
3071,0
3072,1
3073,6
3074,9
3075,5
3076,2
3077,7
3078,2
3079,3
3080,4
3081,1
3082,8
3083,9
3084,4
3085,0
3086,7
3087,2
3088,1
3089,0
3090,9
3091,5
3092,6
3093,8
3094,0
3095,3
3096,5
3097,7
3098,5
3099,5
3100,8
3101,7
3102,2
3103,3
3104,6
3105,1
3106,1
3107,9
3108,5
3109,3
3110,1
3111,3
3112,3
3113,6
3114,8
3115,3
3116,5
3117,0
3118,7
3119,1
3120,5
3121,8
3122,5
3123,6
3124,6
3125,1
3126,3
3127,2
3128,8
3129,1
3130,1
3131,9
3132,8
3133,5
3134,9
3135,5
3136,5
3137,1
3138,7
3139,1
3140,1
3141,6
3142,5
3143,7
3144,2
3145,3
3146,3
3147,5
3148,7
3149,3
3150,9
3151,2
3152,3
3153,5
3154,1
3155,6
3156,8
3157,7
3158,7
3159,0
3160,3
3161,6
3162,7
3163,1
3164,9
3165,6
3166,3
3167,7
3168,0
3169,6
3170,9
3171,4
3172,2
3173,1
3174,1
3175,2
3176,9
3177,8
3178,3
3179,2
3180,0
3181,2
3182,3
3183,7
3184,6
3185,9
3186,6
3187,6
3188,6
3189,4
3190,6
3191,1
3192,0
3193,2
3194,3
3195,0
3196,4
3197,7
3198,6
3199,8
3200,8
3201,7
3202,2
3203,6
3204,3
3205,2
3206,2
3207,4
3208,7
3209,0
3210,0
3211,1
3212,0
3213,0
3214,0
3215,3
3216,8
3217,1
3218,8
3219,0
3220,1
3221,9
3222,3
3223,0
3224,9
3225,5
3226,5
3227,5
3228,5
3229,1
3230,3
3231,8
3232,7
3233,3
3234,2
3235,0
3236,6
3237,6
3238,6
3239,7
3240,4
3241,1
3242,7
3243,5
3244,2
3245,1
3246,4
3247,7
3248,2
3249,4
3250,0
3251,8
3252,4
3253,4
3254,5
3255,1
3256,5
3257,8
3258,8
3259,7
3260,7
3261,7
3262,1
3263,5
3264,4
3265,6
3266,7
3267,2
3268,7
3269,1
3270,5
3271,9
3272,9
3273,7
3274,8
3275,2
3276,1
3277,8
3278,6
3279,6
3280,1
3281,4
3282,1
3283,0
3284,0
3285,2
3286,1
3287,2
3288,8
3289,9
3290,7
3291,2
3292,9
3293,5
3294,7
3295,0
3296,8
3297,0
3298,0
3299,0
3300,7
3301,3
3302,5
3303,4
3304,1
3305,4
3306,0
3307,2
3308,0
3309,0
3310,2
3311,2
3312,8
3313,3
3314,5
3315,6
3316,8
3317,7
3318,2
3319,4
3320,3
3321,9
3322,6
3323,4
3324,9
3325,5
3326,6
3327,1
3328,2
3329,3
3330,1
3331,1
3332,2
3333,2
3334,7
3335,2
3336,7
3337,0
3338,6
3339,9
3340,0
3341,1
3342,0
3343,8
3344,8
3345,6
3346,4
3347,2
3348,0
3349,9
3350,9
3351,6
3352,1
3353,6
3354,7
3355,9
3356,0
3357,1
3358,3
3359,1
3360,2
3361,7
3362,8
3363,9
3364,1
3365,9
3366,1
3367,0
3368,7
3369,6
3370,5
3371,0
3372,5
3373,3
3374,5
3375,5
3376,8
3377,7
3378,3
3379,3
3380,2
3381,3
3382,3
3383,6
3384,6
3385,3
3386,1
3387,1
3388,4
3389,2
3390,8
3391,5
3392,3
3393,9
3394,5
3395,4
3396,1
3397,6
3398,7
3399,0
3400,2
3401,0
3402,8
3403,1
3404,7
3405,5
3406,2
3407,8
3408,3
3409,3
3410,1
3411,1
3412,2
3413,2
3414,0
3415,8
3416,1
3417,6
3418,8
3419,3
3420,0
3421,3
3422,0
3423,4
3424,2
3425,4
3426,8
3427,1
3428,3
3429,2
3430,3
3431,6
3432,5
3433,8
3434,3
3435,8
3436,0
3437,1
3438,9
3439,8
3440,0
3441,8
3442,0
3443,5
3444,6
3445,1
3446,4
3447,8
3448,7
3449,1
3450,3
3451,4
3452,0
3453,3
3454,6
3455,3
3456,0
3457,3
3458,8
3459,4
3460,5
3461,8
3462,1
3463,2
3464,0
3465,4
3466,9
3467,3
3468,3
3469,3
3470,7
3471,5
3472,5
3473,3
3474,1
3475,6
3476,0
3477,5
3478,9
3479,5
3480,1
3481,5
3482,5
3483,6
3484,9
3485,7
3486,0
3487,1
3488,1
3489,6
3490,8
3491,5
3492,9
3493,0
3494,6
3495,5
3496,0
3497,8
3498,2
3499,1
3500,3
3501,0
3502,5
3503,6
3504,5
3505,6
3506,1
3507,8
3508,0
3509,0
3510,5
3511,9
3512,7
3513,9
3514,5
3515,2
3516,2
3517,9
3518,4
3519,8
3520,8
3521,3
3522,4
3523,7
3524,4
3525,8
3526,5
3527,3
3528,7
3529,7
3530,1
3531,6
3532,7
3533,2
3534,0
3535,1
3536,2
3537,2
3538,3
3539,5
3540,6
3541,1
3542,7
3543,7
3544,9
3545,3
3546,4
3547,2
3548,8
3549,0
3550,6
3551,8
3552,9
3553,8
3554,7
3555,8
3556,7
3557,8
3558,7
3559,1
3560,0
3561,9
3562,6
3563,3
3564,7
3565,5
3566,7
3567,2
3568,5
3569,5
3570,6
3571,6
3572,4
3573,8
3574,5
3575,7
3576,6
3577,6
3578,2
3579,6
3580,4
3581,1
3582,4
3583,5
3584,6
3585,2
3586,1
3587,6
3588,6
3589,1
3590,5
3591,8
3592,0
3593,7
3594,4
3595,6
3596,4
3597,6
3598,3
3599,1
3600,1
3601,6
3602,6
3603,9
3604,3
3605,9
3606,2
3607,6
3608,5
3609,1
3610,5
3611,7
3612,5
3613,3
3614,9
3615,6
3616,6
3617,8
3618,6
3619,5
3620,3
3621,6
3622,0
3623,6
3624,2
3625,4
3626,6
3627,2
3628,2
3629,3
3630,4
3631,6
3632,0
3633,7
3634,5
3635,3
3636,0
3637,5
3638,1
3639,3
3640,1
3641,8
3642,8
3643,9
3644,8
3645,4
3646,1
3647,4
3648,2
3649,3
3650,8
3651,8
3652,7
3653,1
3654,4
3655,1
3656,0
3657,0
3658,5
3659,0
3660,7
3661,9
3662,9
3663,2
3664,1
3665,6
3666,4
3667,4
3668,9
3669,1
3670,3
3671,8
3672,4
3673,0
3674,4
3675,5
3676,0
3677,4
3678,1
3679,6
3680,3
3681,4
3682,1
3683,5
3684,9
3685,1
3686,7
3687,5
3688,8
3689,2
3690,3
3691,5
3692,9
3693,8
3694,9
3695,2
3696,4
3697,6
3698,1
3699,9
3700,9
3701,0
3702,1
3703,4
3704,1
3705,7
3706,1
3707,5
3708,1
3709,1
3710,4
3711,5
3712,6
3713,7
3714,3
3715,5
3716,2
3717,0
3718,1
3719,7
3720,1
3721,6
3722,8
3723,6
3724,7
3725,7
3726,3
3727,8
3728,8
3729,7
3730,7
3731,1
3732,3
3733,2
3734,0
3735,5
3736,0
3737,4
3738,7
3739,8
3740,6
3741,4
3742,7
3743,8
3744,9
3745,4
3746,1
3747,7
3748,1
3749,4
3750,0
3751,5
3752,3
3753,6
3754,6
3755,0
3756,6
3757,8
3758,1
3759,1
3760,9
3761,8
3762,2
3763,0
3764,2
3765,7
3766,0
3767,7
3768,6
3769,1
3770,6
3771,6
3772,1
3773,2
3774,1
3775,0
3776,1
3777,3
3778,0
3779,5
3780,8
3781,2
3782,7
3783,6
3784,2
3785,1
3786,4
3787,0
3788,8
3789,1
3790,3
3791,1
3792,6
3793,1
3794,9
3795,6
3796,2
3797,8
3798,0
3799,2
3800,0
3801,0
3802,6
3803,3
3804,4
3805,8
3806,4
3807,0
3808,0
3809,5
3810,4
3811,0
3812,2
3813,8
3814,4
3815,0
3816,5
3817,6
3818,6
3819,8
3820,1
3821,2
3822,4
3823,4
3824,7
3825,2
3826,1
3827,5
3828,2
3829,6
3830,6
3831,3
3832,8
3833,8
3834,1
3835,8
3836,1
3837,5
3838,5
3839,0
3840,1
3841,9
3842,9
3843,9
3844,5
3845,3
3846,7
3847,9
3848,9
3849,8
3850,2
3851,3
3852,4
3853,8
3854,5
3855,4
3856,0
3857,7
3858,2
3859,1
3860,4
3861,4
3862,7
3863,3
3864,9
3865,7
3866,4
3867,5
3868,5
3869,4
3870,0
3871,2
3872,2
3873,5
3874,5
3875,5
3876,3
3877,7
3878,6
3879,1
3880,2
3881,8
3882,2
3883,0
3884,8
3885,9
3886,9
3887,6
3888,5
3889,4
3890,9
3891,6
3892,5
3893,1
3894,6
3895,2
3896,7
3897,8
3898,7
3899,6
3900,4
3901,1
3902,6
3903,3
3904,9
3905,2
3906,6
3907,1
3908,8
3909,8
3910,4
3911,0
3912,6
3913,9
3914,5
3915,9
3916,5
3917,6
3918,3
3919,3
3920,2
3921,0
3922,4
3923,2
3924,9
3925,4
3926,1
3927,3
3928,4
3929,7
3930,4
3931,5
3932,9
3933,4
3934,7
3935,7
3936,8
3937,6
3938,4
3939,9
3940,0
3941,0
3942,0
3943,7
3944,7
3945,0
3946,7
3947,0
3948,6
3949,0
3950,0
3951,0
3952,1
3953,5
3954,4
3955,6
3956,8
3957,6
3958,5
3959,4
3960,9
3961,1
3962,3
3963,1
3964,0
3965,2
3966,6
3967,5
3968,4
3969,2
3970,1
3971,9
3972,6
3973,7
3974,7
3975,8
3976,3
3977,8
3978,4
3979,4
3980,9
3981,3
3982,0
3983,7
3984,1
3985,1
3986,0
3987,5
3988,6
3989,8
3990,1
3991,0
3992,3
3993,3
3994,1
3995,2
3996,9
3997,9
3998,5
3999,1
