,0
2998,0
2999,2
3000,6
3001,9
3002,9
3003,7
3004,9
3005,8
3006,7
3007,7
3008,7
3009,5
3010,6
3011,2
3012,9
3013,8
3014,8
3015,4
3016,7
3017,3
3018,1
3019,3
3020,4
3021,8
3022,2
3023,0
3024,2
3025,6
3026,3
3027,1
3028,0
3029,9
3030,9
3031,1
3032,6
3033,8
3034,8
3035,6
3036,6
3037,2
3038,3
3039,6
3040,1
3041,6
3042,6
3043,2
3044,0
3045,6
3046,0
3047,8
3048,2
3049,2
3050,8
3051,6
3052,4
3053,8
3054,5
3055,0
3056,4
3057,0
3058,0
3059,9
3060,7
3061,9
3062,2
3063,9
3064,2
3065,8
3066,5
3067,3
3068,5
3069,8
3070,7
3071,9
3072,5
3073,7
3074,3
3075,0
3076,2
3077,8
3078,0
3079,5
3080,7
3081,5
3082,9
3083,9
3084,3
3085,9
3086,2
3087,2
3088,3
3089,3
3090,7
3091,4
3092,5
3093,8
3094,5
3095,8
3096,6
3097,3
3098,3
3099,1
3100,2
3101,6
3102,8
3103,5
3104,5
3105,2
3106,7
3107,4
3108,1
3109,9
3110,3
3111,6
3112,8
3113,8
3114,2
3115,5
3116,8
3117,3
3118,9
3119,1
3120,6
3121,9
3122,6
3123,7
3124,5
3125,8
3126,3
3127,6
3128,8
3129,6
3130,7
3131,5
3132,1
3133,2
3134,8
3135,9
3136,3
3137,8
3138,8
3139,3
3140,9
3141,4
3142,8
3143,7
3144,6
3145,9
3146,5
3147,3
3148,0
3149,9
3150,9
3151,6
3152,8
3153,7
3154,9
3155,1
3156,2
3157,3
3158,2
3159,1
3160,5
3161,2
3162,9
3163,4
3164,4
3165,4
3166,3
3167,0
3168,0
3169,3
3170,1
3171,3
3172,1
3173,1
3174,8
3175,5
3176,6
3177,2
3178,7
3179,6
3180,0
3181,4
3182,4
3183,7
3184,0
3185,7
3186,0
3187,8
3188,7
3189,1
3190,3
3191,7
3192,8
3193,9
3194,0
3195,9
3196,0
3197,0
3198,1
3199,8
3200,8
3201,7
3202,4
3203,8
3204,3
3205,5
3206,9
3207,0
3208,3
3209,6
3210,3
3211,6
3212,5
3213,0
3214,4
3215,2
3216,6
3217,9
3218,3
3219,0
3220,9
3221,4
3222,5
3223,7
3224,7
3225,4
3226,2
3227,3
3228,9
3229,2
3230,8
3231,8
3232,0
3233,1
3234,9
3235,4
3236,2
3237,2
3238,1
3239,8
3240,2
3241,7
3242,3
3243,5
3244,1
3245,3
3246,0
3247,2
3248,2
3249,1
3250,7
3251,9
3252,1
3253,8
3254,7
3255,7
3256,6
3257,9
3258,7
3259,1
3260,8
3261,9
3262,9
3263,2
3264,0
3265,6
3266,1
3267,5
3268,2
3269,0
3270,9
3271,2
3272,5
3273,5
3274,3
3275,4
3276,0
3277,9
3278,0
3279,9
3280,4
3281,0
3282,4
3283,3
3284,7
3285,8
3286,0
3287,4
3288,0
3289,2
3290,4
3291,8
3292,2
3293,1
3294,5
3295,2
3296,5
3297,8
3298,5
3299,6
3300,1
3301,4
3302,8
3303,6
3304,2
3305,1
3306,3
3307,9
3308,8
3309,3
3310,7
3311,8
3312,7
3313,8
3314,2
3315,1
3316,5
3317,6
3318,4
3319,7
3320,5
3321,5
3322,4
3323,0
3324,8
3325,1
3326,6
3327,0
3328,3
3329,3
3330,7
3331,8
3332,8
3333,4
3334,3
3335,4
3336,3
3337,2
3338,1
3339,7
3340,0
3341,9
3342,4
3343,2
3344,8
3345,6
3346,8
3347,5
3348,2
3349,8
3350,4
3351,8
3352,1
3353,4
3354,3
3355,7
3356,1
3357,2
3358,1
3359,5
3360,3
3361,4
3362,7
3363,2
3364,4
3365,7
3366,6
3367,3
3368,1
3369,2
3370,8
3371,6
3372,8
3373,2
3374,6
3375,2
3376,0
3377,1
3378,8
3379,0
3380,6
3381,3
3382,9
3383,7
3384,3
3385,1
3386,9
3387,4
3388,6
3389,9
3390,7
3391,2
3392,7
3393,8
3394,1
3395,3
3396,5
3397,1
3398,2
3399,7
3400,6
3401,6
3402,5
3403,0
3404,4
3405,5
3406,9
3407,6
3408,3
3409,9
3410,1
3411,2
3412,4
3413,1
3414,3
3415,4
3416,0
3417,1
3418,8
3419,0
3420,2
3421,9
3422,2
3423,7
3424,7
3425,9
3426,1
3427,4
3428,7
3429,3
3430,3
3431,9
3432,9
3433,1
3434,3
3435,7
3436,8
3437,4
3438,9
3439,7
3440,9
3441,7
3442,1
3443,5
3444,4
3445,0
3446,0
3447,0
3448,5
3449,5
3450,8
3451,3
3452,0
3453,4
3454,1
3455,2
3456,8
3457,1
3458,0
3459,8
3460,8
3461,3
3462,4
3463,6
3464,9
3465,3
3466,2
3467,7
3468,2
3469,6
3470,8
3471,1
3472,0
3473,1
3474,8
3475,1
3476,3
3477,7
3478,4
3479,9
3480,9
3481,3
3482,5
3483,0
3484,3
3485,5
3486,4
3487,8
3488,6
3489,1
3490,2
3491,9
3492,6
3493,6
3494,6
3495,1
3496,9
3497,0
3498,3
3499,9
3500,8
3501,4
3502,6
3503,3
3504,6
3505,8
3506,9
3507,9
3508,5
3509,1
3510,8
3511,0
3512,2
3513,0
3514,8
3515,9
3516,5
3517,2
3518,0
3519,1
3520,0
3521,7
3522,2
3523,8
3524,1
3525,8
3526,3
3527,8
3528,7
3529,9
3530,6
3531,9
3532,9
3533,5
3534,7
3535,4
3536,6
3537,4
3538,9
3539,6
3540,0
3541,0
3542,4
3543,3
3544,5
3545,7
3546,1
3547,2
3548,1
3549,9
3550,2
3551,1
3552,3
3553,1
3554,9
3555,1
3556,8
3557,5
3558,8
3559,7
3560,9
3561,3
3562,2
3563,3
3564,6
3565,1
3566,7
3567,5
3568,2
3569,2
3570,6
3571,3
3572,7
3573,0
3574,5
3575,5
3576,7
3577,9
3578,6
3579,8
3580,6
3581,0
3582,9
3583,5
3584,9
3585,4
3586,1
3587,9
3588,5
3589,0
3590,7
3591,6
3592,2
3593,5
3594,5
3595,6
3596,6
3597,0
3598,4
3599,3
3600,8
3601,4
3602,3
3603,5
3604,0
3605,2
3606,6
3607,5
3608,0
3609,2
3610,6
3611,0
3612,6
3613,0
3614,5
3615,3
3616,6
3617,1
3618,9
3619,3
3620,8
3621,4
3622,5
3623,3
3624,2
3625,5
3626,4
3627,4
3628,0
3629,6
3630,1
3631,2
3632,0
3633,3
3634,5
3635,5
3636,0
3637,4
3638,1
3639,1
3640,3
3641,3
3642,9
3643,3
3644,3
3645,6
3646,4
3647,9
3648,0
3649,6
3650,9
3651,7
3652,9
3653,8
3654,5
3655,7
3656,9
3657,1
3658,4
3659,6
3660,8
3661,6
3662,8
3663,4
3664,9
3665,7
3666,1
3667,6
3668,8
3669,6
3670,7
3671,9
3672,4
3673,2
3674,0
3675,9
3676,9
3677,9
3678,1
3679,6
3680,6
3681,8
3682,0
3683,6
3684,3
3685,7
3686,7
3687,6
3688,7
3689,0
3690,1
3691,6
3692,5
3693,4
3694,5
3695,6
3696,2
3697,5
3698,3
3699,9
3700,5
3701,1
3702,3
3703,9
3704,6
3705,9
3706,7
3707,0
3708,6
3709,2
3710,7
3711,6
3712,0
3713,0
3714,3
3715,8
3716,1
3717,2
3718,9
3719,3
3720,0
3721,8
3722,1
3723,2
3724,9
3725,8
3726,6
3727,5
3728,1
3729,3
3730,6
3731,7
3732,1
3733,5
3734,1
3735,8
3736,1
3737,7
3738,3
3739,7
3740,9
3741,5
3742,2
3743,4
3744,9
3745,6
3746,8
3747,6
3748,6
3749,0
3750,8
3751,1
3752,7
3753,7
3754,1
3755,9
3756,0
3757,1
3758,4
3759,9
3760,1
3761,7
3762,3
3763,1
3764,5
3765,2
3766,2
3767,7
3768,2
3769,4
3770,1
3771,5
3772,6
3773,1
3774,5
3775,3
3776,2
3777,2
3778,9
3779,1
3780,7
3781,4
3782,8
3783,5
3784,5
3785,6
3786,3
3787,8
3788,1
3789,3
3790,9
3791,5
3792,6
3793,7
3794,5
3795,3
3796,3
3797,7
3798,7
3799,1
3800,8
3801,0
3802,6
3803,3
3804,9
3805,3
3806,3
3807,6
3808,8
3809,2
3810,0
3811,1
3812,0
3813,1
3814,1
3815,3
3816,2
3817,2
3818,9
3819,0
3820,3
3821,8
3822,8
3823,0
3824,5
3825,9
3826,8
3827,3
3828,3
3829,1
3830,3
3831,6
3832,5
3833,2
3834,7
3835,7
3836,9
3837,8
3838,5
3839,7
3840,1
3841,7
3842,4
3843,3
3844,9
3845,4
3846,4
3847,3
3848,2
3849,0
3850,0
3851,0
3852,3
3853,1
3854,1
3855,4
3856,3
3857,4
3858,2
3859,2
3860,2
3861,8
3862,4
3863,7
3864,4
3865,9
3866,4
3867,9
3868,1
3869,0
3870,7
3871,1
3872,2
3873,1
3874,6
3875,2
3876,4
3877,0
3878,4
3879,6
3880,0
3881,5
3882,1
3883,4
3884,2
3885,6
3886,2
3887,9
3888,7
3889,3
3890,4
3891,3
3892,9
3893,0
3894,1
3895,4
3896,8
3897,6
3898,2
3899,1
3900,1
3901,7
3902,3
3903,2
3904,9
3905,2
3906,2
3907,5
3908,2
3909,1
3910,0
3911,2
3912,5
3913,0
3914,0
3915,0
3916,4
3917,2
3918,7
3919,3
3920,0
3921,2
3922,1
3923,9
3924,0
3925,8
3926,5
3927,3
3928,8
3929,2
3930,2
3931,0
3932,2
3933,7
3934,0
3935,4
3936,0
3937,3
3938,0
3939,2
3940,2
3941,8
3942,0
3943,9
3944,2
3945,3
3946,0
3947,2
3948,4
3949,8
3950,7
3951,1
3952,4
3953,2
3954,2
3955,1
3956,6
3957,7
3958,6
3959,8
3960,3
3961,3
3962,6
3963,7
3964,3
3965,9
3966,1
3967,2
3968,8
3969,5
3970,0
3971,1
3972,0
3973,9
3974,7
3975,9
3976,0
3977,8
3978,5
3979,1
3980,4
3981,7
3982,6
3983,4
3984,8
3985,1
3986,2
3987,2
3988,6
3989,4
3990,2
3991,9
3992,8
3993,2
3994,6
3995,5
3996,8
3997,3
3998,1
3999,7
